experiment,experiment_id,condition,condition_id,item_id,text,question,response_true,response_distractors,word_nr
local_coherence,1,and_no_comma,1,39,and,Could the woman find Bill?,no,yes,6
local_coherence,1,and_no_comma,1,39,his,Could the woman find Bill?,no,yes,7
local_coherence,1,and_no_comma,1,39,girlfriend,Could the woman find Bill?,no,yes,8
local_coherence,1,and_no_comma,1,39,became,Could the woman find Bill?,no,yes,9
local_coherence,1,and_no_comma,1,39,nervous,Could the woman find Bill?,no,yes,10
local_coherence,1,and_no_comma,1,39,and,Could the woman find Bill?,no,yes,11
local_coherence,1,and_no_comma,1,39,upset.,Could the woman find Bill?,no,yes,12
local_coherence,1,and_no_comma,1,38,Bobby,Did Bobby yell at the teacher?,yes,no,0
local_coherence,1,and_no_comma,1,38,yelled,Did Bobby yell at the teacher?,yes,no,1
local_coherence,1,and_no_comma,1,38,at,Did Bobby yell at the teacher?,yes,no,2
local_coherence,1,and_no_comma,1,38,the,Did Bobby yell at the teacher?,yes,no,3
local_coherence,1,and_no_comma,1,38,teacher,Did Bobby yell at the teacher?,yes,no,4
local_coherence,1,and_no_comma,1,38,and,Did Bobby yell at the teacher?,yes,no,5
local_coherence,1,and_no_comma,1,38,the,Did Bobby yell at the teacher?,yes,no,6
local_coherence,1,and_no_comma,1,38,principal,Did Bobby yell at the teacher?,yes,no,7
local_coherence,1,and_no_comma,1,38,asked,Did Bobby yell at the teacher?,yes,no,8
local_coherence,1,and_no_comma,1,38,his,Did Bobby yell at the teacher?,yes,no,9
local_coherence,1,and_no_comma,1,38,parents,Did Bobby yell at the teacher?,yes,no,10
local_coherence,1,and_no_comma,1,38,for,Did Bobby yell at the teacher?,yes,no,11
local_coherence,1,and_no_comma,1,38,a,Did Bobby yell at the teacher?,yes,no,12
local_coherence,1,and_no_comma,1,38,meeting.,Did Bobby yell at the teacher?,yes,no,13
local_coherence,1,and_no_comma,1,37,The,Was the girl's family proud of her grades?,yes,no,0
local_coherence,1,and_no_comma,1,37,teacher,Was the girl's family proud of her grades?,yes,no,1
local_coherence,1,and_no_comma,1,37,praised,Was the girl's family proud of her grades?,yes,no,2
local_coherence,1,and_no_comma,1,37,the,Was the girl's family proud of her grades?,yes,no,3
local_coherence,1,and_no_comma,1,37,girl,Was the girl's family proud of her grades?,yes,no,4
local_coherence,1,and_no_comma,1,37,and,Was the girl's family proud of her grades?,yes,no,5
local_coherence,1,and_no_comma,1,37,her,Was the girl's family proud of her grades?,yes,no,6
local_coherence,1,and_no_comma,1,37,family,Was the girl's family proud of her grades?,yes,no,7
local_coherence,1,and_no_comma,1,37,was,Was the girl's family proud of her grades?,yes,no,8
local_coherence,1,and_no_comma,1,37,proud,Was the girl's family proud of her grades?,yes,no,9
local_coherence,1,and_no_comma,1,37,of,Was the girl's family proud of her grades?,yes,no,10
local_coherence,1,and_no_comma,1,37,her,Was the girl's family proud of her grades?,yes,no,11
local_coherence,1,and_no_comma,1,37,good,Was the girl's family proud of her grades?,yes,no,12
local_coherence,1,and_no_comma,1,37,grades.,Was the girl's family proud of her grades?,yes,no,13
local_coherence,1,relative_high,5,16,The,Was the grandfather of the policewoman troubled?,yes,no,0
local_coherence,1,relative_high,5,16,grandfather,Was the grandfather of the policewoman troubled?,yes,no,1
local_coherence,1,relative_high,5,16,of,Was the grandfather of the policewoman troubled?,yes,no,2
local_coherence,1,relative_high,5,16,the,Was the grandfather of the policewoman troubled?,yes,no,3
local_coherence,1,relative_high,5,16,policewoman,Was the grandfather of the policewoman troubled?,yes,no,4
local_coherence,1,relative_high,5,16,who,Was the grandfather of the policewoman troubled?,yes,no,5
local_coherence,1,relative_high,5,16,treated,Was the grandfather of the policewoman troubled?,yes,no,6
local_coherence,1,relative_high,5,16,himself,Was the grandfather of the policewoman troubled?,yes,no,7
local_coherence,1,relative_high,5,16,so,Was the grandfather of the policewoman troubled?,yes,no,8
local_coherence,1,relative_high,5,16,badly,Was the grandfather of the policewoman troubled?,yes,no,9
local_coherence,1,relative_high,5,16,was,Was the grandfather of the policewoman troubled?,yes,no,10
local_coherence,1,relative_high,5,16,troubled.,Was the grandfather of the policewoman troubled?,yes,no,11
local_coherence,1,relative_high,5,15,The,Did the nephew of the maid call the doctor?,yes,no,0
local_coherence,1,relative_high,5,15,nephew,Did the nephew of the maid call the doctor?,yes,no,1
local_coherence,1,relative_high,5,15,of,Did the nephew of the maid call the doctor?,yes,no,2
local_coherence,1,relative_high,5,15,the,Did the nephew of the maid call the doctor?,yes,no,3
local_coherence,1,relative_high,5,15,maid,Did the nephew of the maid call the doctor?,yes,no,4
local_coherence,1,relative_high,5,15,who,Did the nephew of the maid call the doctor?,yes,no,5
local_coherence,1,relative_high,5,15,cut,Did the nephew of the maid call the doctor?,yes,no,6
local_coherence,1,relative_high,5,15,himself,Did the nephew of the maid call the doctor?,yes,no,7
local_coherence,1,relative_high,5,15,with,Did the nephew of the maid call the doctor?,yes,no,8
local_coherence,1,relative_high,5,15,the,Did the nephew of the maid call the doctor?,yes,no,9
local_coherence,1,relative_high,5,15,knife,Did the nephew of the maid call the doctor?,yes,no,10
local_coherence,1,relative_high,5,15,called,Did the nephew of the maid call the doctor?,yes,no,11
local_coherence,1,relative_high,5,15,the,Did the nephew of the maid call the doctor?,yes,no,12
local_coherence,1,relative_high,5,15,doctor.,Did the nephew of the maid call the doctor?,yes,no,13
local_coherence,1,relative_high,5,14,The,Did the ballerina phone home?,no,yes,0
local_coherence,1,relative_high,5,14,brother,Did the ballerina phone home?,no,yes,1
local_coherence,1,relative_high,5,14,of,Did the ballerina phone home?,no,yes,2
local_coherence,1,relative_high,5,14,the,Did the ballerina phone home?,no,yes,3
local_coherence,1,relative_high,5,14,ballerina,Did the ballerina phone home?,no,yes,4
local_coherence,1,relative_high,5,14,who,Did the ballerina phone home?,no,yes,5
local_coherence,1,relative_high,5,14,found,Did the ballerina phone home?,no,yes,6
local_coherence,1,relative_high,5,14,himself,Did the ballerina phone home?,no,yes,7
local_coherence,1,relative_high,5,14,in,Did the ballerina phone home?,no,yes,8
local_coherence,1,relative_high,5,14,a,Did the ballerina phone home?,no,yes,9
local_coherence,1,relative_high,5,14,lot,Did the ballerina phone home?,no,yes,10
local_coherence,1,relative_high,5,14,of,Did the ballerina phone home?,no,yes,11
local_coherence,1,relative_high,5,14,trouble,Did the ballerina phone home?,no,yes,12
local_coherence,1,relative_high,5,14,phoned,Did the ballerina phone home?,no,yes,13
local_coherence,1,relative_high,5,14,home.,Did the ballerina phone home?,no,yes,14
local_coherence,1,relative_high,5,13,The,Was the princess embarrassed?,no,yes,0
local_coherence,1,relative_high,5,13,son,Was the princess embarrassed?,no,yes,1
local_coherence,1,relative_high,5,13,of,Was the princess embarrassed?,no,yes,2
local_coherence,1,relative_high,5,13,the,Was the princess embarrassed?,no,yes,3
local_coherence,1,relative_high,5,13,princess,Was the princess embarrassed?,no,yes,4
local_coherence,1,relative_high,5,13,who,Was the princess embarrassed?,no,yes,5
local_coherence,1,relative_high,5,13,scratched,Was the princess embarrassed?,no,yes,6
local_coherence,1,relative_high,5,13,himself,Was the princess embarrassed?,no,yes,7
local_coherence,1,relative_high,5,13,in,Was the princess embarrassed?,no,yes,8
local_coherence,1,relative_high,5,13,public,Was the princess embarrassed?,no,yes,9
local_coherence,1,relative_high,5,13,was,Was the princess embarrassed?,no,yes,10
local_coherence,1,relative_high,5,13,awfully,Was the princess embarrassed?,no,yes,11
local_coherence,1,relative_high,5,13,embarrassed.,Was the princess embarrassed?,no,yes,12
local_coherence,1,adverb_low,4,71,Bob,Will Fred finish his project?,no,yes,0
local_coherence,1,adverb_low,4,71,will,Will Fred finish his project?,no,yes,1
local_coherence,1,adverb_low,4,71,complete,Will Fred finish his project?,no,yes,2
local_coherence,1,adverb_low,4,71,the,Will Fred finish his project?,no,yes,3
local_coherence,1,adverb_low,4,71,project,Will Fred finish his project?,no,yes,4
local_coherence,1,adverb_low,4,71,he,Will Fred finish his project?,no,yes,5
local_coherence,1,adverb_low,4,71,started,Will Fred finish his project?,no,yes,6
local_coherence,1,adverb_low,4,71,last,Will Fred finish his project?,no,yes,7
local_coherence,1,adverb_low,4,71,"month,",Will Fred finish his project?,no,yes,8
local_coherence,1,adverb_low,4,71,but,Will Fred finish his project?,no,yes,9
local_coherence,1,adverb_low,4,71,Fred,Will Fred finish his project?,no,yes,10
local_coherence,1,adverb_low,4,71,won't,Will Fred finish his project?,no,yes,11
local_coherence,1,adverb_low,4,71,finish,Will Fred finish his project?,no,yes,12
local_coherence,1,adverb_low,4,71,his.,Will Fred finish his project?,no,yes,13
local_coherence,1,adverb_low,4,70,John,Did John fire an employee?,yes,no,0
local_coherence,1,adverb_low,4,70,hired,Did John fire an employee?,yes,no,1
local_coherence,1,adverb_low,4,70,the,Did John fire an employee?,yes,no,2
local_coherence,1,adverb_low,4,70,clerk,Did John fire an employee?,yes,no,3
local_coherence,1,adverb_low,4,70,he,Did John fire an employee?,yes,no,4
local_coherence,1,adverb_low,4,70,will,Did John fire an employee?,yes,no,5
local_coherence,1,adverb_low,4,70,promote,Did John fire an employee?,yes,no,6
local_coherence,1,adverb_low,4,70,next,Did John fire an employee?,yes,no,7
local_coherence,1,adverb_low,4,70,"month,",Did John fire an employee?,yes,no,8
local_coherence,1,adverb_low,4,70,but,Did John fire an employee?,yes,no,9
local_coherence,1,adverb_low,4,70,he,Did John fire an employee?,yes,no,10
local_coherence,1,adverb_low,4,70,fired,Did John fire an employee?,yes,no,11
local_coherence,1,adverb_low,4,70,another,Did John fire an employee?,yes,no,12
local_coherence,1,adverb_low,4,70,employee.,Did John fire an employee?,yes,no,13
local_coherence,1,adverb_low,4,69,Jim,Did Jim paint the picture?,yes,no,0
local_coherence,1,adverb_low,4,69,painted,Did Jim paint the picture?,yes,no,1
local_coherence,1,adverb_low,4,69,the,Did Jim paint the picture?,yes,no,2
local_coherence,1,adverb_low,4,69,picture,Did Jim paint the picture?,yes,no,3
local_coherence,1,adverb_low,4,69,he,Did Jim paint the picture?,yes,no,4
local_coherence,1,adverb_low,4,69,will,Did Jim paint the picture?,yes,no,5
local_coherence,1,adverb_low,4,69,display,Did Jim paint the picture?,yes,no,6
local_coherence,1,adverb_low,4,69,next,Did Jim paint the picture?,yes,no,7
local_coherence,1,adverb_low,4,69,"month,",Did Jim paint the picture?,yes,no,8
local_coherence,1,adverb_low,4,69,but,Did Jim paint the picture?,yes,no,9
local_coherence,1,adverb_low,4,69,he,Did Jim paint the picture?,yes,no,10
local_coherence,1,adverb_low,4,69,isn't,Did Jim paint the picture?,yes,no,11
local_coherence,1,adverb_low,4,69,happy,Did Jim paint the picture?,yes,no,12
local_coherence,1,adverb_low,4,69,with,Did Jim paint the picture?,yes,no,13
local_coherence,1,adverb_low,4,69,it.,Did Jim paint the picture?,yes,no,14
local_coherence,1,adverb_low,4,68,Cathy,Will Cathy burn all the wood?,no,yes,0
local_coherence,1,adverb_low,4,68,will,Will Cathy burn all the wood?,no,yes,1
local_coherence,1,adverb_low,4,68,burn,Will Cathy burn all the wood?,no,yes,2
local_coherence,1,adverb_low,4,68,the,Will Cathy burn all the wood?,no,yes,3
local_coherence,1,adverb_low,4,68,wood,Will Cathy burn all the wood?,no,yes,4
local_coherence,1,adverb_low,4,68,she,Will Cathy burn all the wood?,no,yes,5
local_coherence,1,adverb_low,4,68,gathered,Will Cathy burn all the wood?,no,yes,6
local_coherence,1,adverb_low,4,68,last,Will Cathy burn all the wood?,no,yes,7
local_coherence,1,adverb_low,4,68,"week,",Will Cathy burn all the wood?,no,yes,8
local_coherence,1,adverb_low,4,68,but,Will Cathy burn all the wood?,no,yes,9
local_coherence,1,adverb_low,4,68,she,Will Cathy burn all the wood?,no,yes,10
local_coherence,1,adverb_low,4,68,will,Will Cathy burn all the wood?,no,yes,11
local_coherence,1,adverb_low,4,68,save,Will Cathy burn all the wood?,no,yes,12
local_coherence,1,adverb_low,4,68,some,Will Cathy burn all the wood?,no,yes,13
local_coherence,1,adverb_low,4,68,of,Will Cathy burn all the wood?,no,yes,14
local_coherence,1,adverb_low,4,68,it.,Will Cathy burn all the wood?,no,yes,15
local_coherence,1,adverb_low,4,67,Mark,Will Mark answer the email?,yes,no,0
local_coherence,1,adverb_low,4,67,will,Will Mark answer the email?,yes,no,1
local_coherence,1,adverb_low,4,67,answer,Will Mark answer the email?,yes,no,2
local_coherence,1,adverb_low,4,67,the,Will Mark answer the email?,yes,no,3
local_coherence,1,adverb_low,4,67,email,Will Mark answer the email?,yes,no,4
local_coherence,1,adverb_low,4,67,he,Will Mark answer the email?,yes,no,5
local_coherence,1,adverb_low,4,67,got,Will Mark answer the email?,yes,no,6
local_coherence,1,adverb_low,4,67,last,Will Mark answer the email?,yes,no,7
local_coherence,1,adverb_low,4,67,"week,",Will Mark answer the email?,yes,no,8
local_coherence,1,adverb_low,4,67,but,Will Mark answer the email?,yes,no,9
local_coherence,1,adverb_low,4,67,he,Will Mark answer the email?,yes,no,10
local_coherence,1,adverb_low,4,67,doesn't,Will Mark answer the email?,yes,no,11
local_coherence,1,adverb_low,4,67,know,Will Mark answer the email?,yes,no,12
local_coherence,1,adverb_low,4,67,what,Will Mark answer the email?,yes,no,13
local_coherence,1,adverb_low,4,67,to,Will Mark answer the email?,yes,no,14
local_coherence,1,adverb_low,4,67,write.,Will Mark answer the email?,yes,no,15
local_coherence,1,adverb_low,4,66,Chris,Did Chris clean the bookcase?,yes,no,0
local_coherence,1,adverb_low,4,66,cleaned,Did Chris clean the bookcase?,yes,no,1
local_coherence,1,adverb_low,4,66,the,Did Chris clean the bookcase?,yes,no,2
local_coherence,1,adverb_low,4,66,bookcase,Did Chris clean the bookcase?,yes,no,3
local_coherence,1,adverb_low,4,66,he,Did Chris clean the bookcase?,yes,no,4
local_coherence,1,adverb_low,4,66,will,Did Chris clean the bookcase?,yes,no,5
local_coherence,1,adverb_low,4,66,sell,Did Chris clean the bookcase?,yes,no,6
local_coherence,1,adverb_low,4,66,next,Did Chris clean the bookcase?,yes,no,7
local_coherence,1,adverb_low,4,66,"week,",Did Chris clean the bookcase?,yes,no,8
local_coherence,1,adverb_low,4,66,but,Did Chris clean the bookcase?,yes,no,9
local_coherence,1,adverb_low,4,66,it,Did Chris clean the bookcase?,yes,no,10
local_coherence,1,adverb_low,4,66,is,Did Chris clean the bookcase?,yes,no,11
local_coherence,1,adverb_low,4,66,still,Did Chris clean the bookcase?,yes,no,12
local_coherence,1,adverb_low,4,66,very,Did Chris clean the bookcase?,yes,no,13
local_coherence,1,adverb_low,4,66,dusty.,Did Chris clean the bookcase?,yes,no,14
local_coherence,1,adverb_low,4,65,Susan,Did Susan buy any cheese?,no,yes,0
local_coherence,1,adverb_low,4,65,bought,Did Susan buy any cheese?,no,yes,1
local_coherence,1,adverb_low,4,65,the,Did Susan buy any cheese?,no,yes,2
local_coherence,1,adverb_low,4,65,wine,Did Susan buy any cheese?,no,yes,3
local_coherence,1,adverb_low,4,65,she,Did Susan buy any cheese?,no,yes,4
local_coherence,1,adverb_low,4,65,will,Did Susan buy any cheese?,no,yes,5
local_coherence,1,adverb_low,4,65,drink,Did Susan buy any cheese?,no,yes,6
local_coherence,1,adverb_low,4,65,next,Did Susan buy any cheese?,no,yes,7
local_coherence,1,adverb_low,4,65,"week,",Did Susan buy any cheese?,no,yes,8
local_coherence,1,adverb_low,4,65,but,Did Susan buy any cheese?,no,yes,9
local_coherence,1,adverb_low,4,65,she,Did Susan buy any cheese?,no,yes,10
local_coherence,1,adverb_low,4,65,didn't,Did Susan buy any cheese?,no,yes,11
local_coherence,1,adverb_low,4,65,buy,Did Susan buy any cheese?,no,yes,12
local_coherence,1,adverb_low,4,65,any,Did Susan buy any cheese?,no,yes,13
local_coherence,1,adverb_low,4,65,cheese.,Did Susan buy any cheese?,no,yes,14
local_coherence,1,adverb_high,3,60,Amy,Is Amy nervous?,yes,no,0
local_coherence,1,adverb_high,3,60,will,Is Amy nervous?,yes,no,1
local_coherence,1,adverb_high,3,60,visit,Is Amy nervous?,yes,no,2
local_coherence,1,adverb_high,3,60,the,Is Amy nervous?,yes,no,3
local_coherence,1,adverb_high,3,60,man,Is Amy nervous?,yes,no,4
local_coherence,1,adverb_high,3,60,she,Is Amy nervous?,yes,no,5
local_coherence,1,adverb_high,3,60,worked,Is Amy nervous?,yes,no,6
local_coherence,1,adverb_high,3,60,with,Is Amy nervous?,yes,no,7
local_coherence,1,adverb_high,3,60,next,Is Amy nervous?,yes,no,8
local_coherence,1,adverb_high,3,60,"month,",Is Amy nervous?,yes,no,9
local_coherence,1,adverb_high,3,60,but,Is Amy nervous?,yes,no,10
local_coherence,1,adverb_high,3,60,she,Is Amy nervous?,yes,no,11
local_coherence,1,adverb_high,3,60,is,Is Amy nervous?,yes,no,12
local_coherence,1,adverb_high,3,60,nervous,Is Amy nervous?,yes,no,13
local_coherence,1,adverb_high,3,60,about,Is Amy nervous?,yes,no,14
local_coherence,1,adverb_high,3,60,it.,Is Amy nervous?,yes,no,15
local_coherence,1,adverb_high,3,59,Paul,Will Paul have a small wedding?,yes,no,0
local_coherence,1,adverb_high,3,59,will,Will Paul have a small wedding?,yes,no,1
local_coherence,1,adverb_high,3,59,marry,Will Paul have a small wedding?,yes,no,2
local_coherence,1,adverb_high,3,59,the,Will Paul have a small wedding?,yes,no,3
local_coherence,1,adverb_high,3,59,woman,Will Paul have a small wedding?,yes,no,4
local_coherence,1,adverb_high,3,59,he,Will Paul have a small wedding?,yes,no,5
local_coherence,1,adverb_high,3,59,just,Will Paul have a small wedding?,yes,no,6
local_coherence,1,adverb_high,3,59,met,Will Paul have a small wedding?,yes,no,7
local_coherence,1,adverb_high,3,59,next,Will Paul have a small wedding?,yes,no,8
local_coherence,1,adverb_high,3,59,"month,",Will Paul have a small wedding?,yes,no,9
local_coherence,1,adverb_high,3,59,but,Will Paul have a small wedding?,yes,no,10
local_coherence,1,adverb_high,3,59,the,Will Paul have a small wedding?,yes,no,11
local_coherence,1,adverb_high,3,59,wedding,Will Paul have a small wedding?,yes,no,12
local_coherence,1,adverb_high,3,59,will,Will Paul have a small wedding?,yes,no,13
local_coherence,1,adverb_high,3,59,be,Will Paul have a small wedding?,yes,no,14
local_coherence,1,adverb_high,3,59,small.,Will Paul have a small wedding?,yes,no,15
local_coherence,1,adverb_high,3,58,Dan,Has Dan practiced the speech?,no,yes,0
local_coherence,1,adverb_high,3,58,wrote,Has Dan practiced the speech?,no,yes,1
local_coherence,1,adverb_high,3,58,the,Has Dan practiced the speech?,no,yes,2
local_coherence,1,adverb_high,3,58,speech,Has Dan practiced the speech?,no,yes,3
local_coherence,1,adverb_high,3,58,he,Has Dan practiced the speech?,no,yes,4
local_coherence,1,adverb_high,3,58,will,Has Dan practiced the speech?,no,yes,5
local_coherence,1,adverb_high,3,58,deliver,Has Dan practiced the speech?,no,yes,6
local_coherence,1,adverb_high,3,58,last,Has Dan practiced the speech?,no,yes,7
local_coherence,1,adverb_high,3,58,"month,",Has Dan practiced the speech?,no,yes,8
local_coherence,1,adverb_high,3,58,but,Has Dan practiced the speech?,no,yes,9
local_coherence,1,adverb_high,3,58,he,Has Dan practiced the speech?,no,yes,10
local_coherence,1,adverb_high,3,58,hasn't,Has Dan practiced the speech?,no,yes,11
local_coherence,1,adverb_high,3,58,practiced,Has Dan practiced the speech?,no,yes,12
local_coherence,1,adverb_high,3,58,it,Has Dan practiced the speech?,no,yes,13
local_coherence,1,adverb_high,3,58,yet.,Has Dan practiced the speech?,no,yes,14
local_coherence,1,and_comma,2,48,The,Did the witness run away from the police station?,no,yes,0
local_coherence,1,and_comma,2,48,witness,Did the witness run away from the police station?,no,yes,1
local_coherence,1,and_comma,2,48,identified,Did the witness run away from the police station?,no,yes,2
local_coherence,1,and_comma,2,48,the,Did the witness run away from the police station?,no,yes,3
local_coherence,1,and_comma,2,48,"man,",Did the witness run away from the police station?,no,yes,4
local_coherence,1,and_comma,2,48,and,Did the witness run away from the police station?,no,yes,5
local_coherence,1,and_comma,2,48,his,Did the witness run away from the police station?,no,yes,6
local_coherence,1,and_comma,2,48,wife,Did the witness run away from the police station?,no,yes,7
local_coherence,1,and_comma,2,48,ran,Did the witness run away from the police station?,no,yes,8
local_coherence,1,and_comma,2,48,away,Did the witness run away from the police station?,no,yes,9
local_coherence,1,and_comma,2,48,from,Did the witness run away from the police station?,no,yes,10
local_coherence,1,and_comma,2,48,the,Did the witness run away from the police station?,no,yes,11
local_coherence,1,and_comma,2,48,police,Did the witness run away from the police station?,no,yes,12
local_coherence,1,and_comma,2,48,station.,Did the witness run away from the police station?,no,yes,13
local_coherence,1,and_comma,2,47,Jenny,Did Jenny talk to the photographer?,no,yes,0
local_coherence,1,and_comma,2,47,talked,Did Jenny talk to the photographer?,no,yes,1
local_coherence,1,and_comma,2,47,to,Did Jenny talk to the photographer?,no,yes,2
local_coherence,1,and_comma,2,47,the,Did Jenny talk to the photographer?,no,yes,3
local_coherence,1,and_comma,2,47,"reporter,",Did Jenny talk to the photographer?,no,yes,4
local_coherence,1,and_comma,2,47,and,Did Jenny talk to the photographer?,no,yes,5
local_coherence,1,and_comma,2,47,the,Did Jenny talk to the photographer?,no,yes,6
local_coherence,1,and_comma,2,47,photographer,Did Jenny talk to the photographer?,no,yes,7
local_coherence,1,and_comma,2,47,took,Did Jenny talk to the photographer?,no,yes,8
local_coherence,1,and_comma,2,47,pictures,Did Jenny talk to the photographer?,no,yes,9
local_coherence,1,and_comma,2,47,of,Did Jenny talk to the photographer?,no,yes,10
local_coherence,1,and_comma,2,47,the,Did Jenny talk to the photographer?,no,yes,11
