experiment,experiment_id,condition,condition_id,item_id,text,question,response_true,response_distractors,word_nr
local_coherence,1,adverb_low,4,55,"week,",Does Tom know where to put the tree?,no,yes,8
local_coherence,1,adverb_low,4,55,but,Does Tom know where to put the tree?,no,yes,9
local_coherence,1,adverb_low,4,55,he,Does Tom know where to put the tree?,no,yes,10
local_coherence,1,adverb_low,4,55,isn't,Does Tom know where to put the tree?,no,yes,11
local_coherence,1,adverb_low,4,55,sure,Does Tom know where to put the tree?,no,yes,12
local_coherence,1,adverb_low,4,55,where,Does Tom know where to put the tree?,no,yes,13
local_coherence,1,adverb_low,4,55,to,Does Tom know where to put the tree?,no,yes,14
local_coherence,1,adverb_low,4,55,put,Does Tom know where to put the tree?,no,yes,15
local_coherence,1,adverb_low,4,55,it.,Does Tom know where to put the tree?,no,yes,16
local_coherence,1,adverb_low,4,54,Joseph,Will Joseph serve the beer?,yes,no,0
local_coherence,1,adverb_low,4,54,brewed,Will Joseph serve the beer?,yes,no,1
local_coherence,1,adverb_low,4,54,the,Will Joseph serve the beer?,yes,no,2
local_coherence,1,adverb_low,4,54,beer,Will Joseph serve the beer?,yes,no,3
local_coherence,1,adverb_low,4,54,he,Will Joseph serve the beer?,yes,no,4
local_coherence,1,adverb_low,4,54,will,Will Joseph serve the beer?,yes,no,5
local_coherence,1,adverb_low,4,54,serve,Will Joseph serve the beer?,yes,no,6
local_coherence,1,adverb_low,4,54,next,Will Joseph serve the beer?,yes,no,7
local_coherence,1,adverb_low,4,54,"week,",Will Joseph serve the beer?,yes,no,8
local_coherence,1,adverb_low,4,54,but,Will Joseph serve the beer?,yes,no,9
local_coherence,1,adverb_low,4,54,it,Will Joseph serve the beer?,yes,no,10
local_coherence,1,adverb_low,4,54,is,Will Joseph serve the beer?,yes,no,11
local_coherence,1,adverb_low,4,54,not,Will Joseph serve the beer?,yes,no,12
local_coherence,1,adverb_low,4,54,very,Will Joseph serve the beer?,yes,no,13
local_coherence,1,adverb_low,4,54,tasty.,Will Joseph serve the beer?,yes,no,14
local_coherence,1,adverb_low,4,53,Jane,Did Jane review the lecture?,no,yes,0
local_coherence,1,adverb_low,4,53,prepared,Did Jane review the lecture?,no,yes,1
local_coherence,1,adverb_low,4,53,the,Did Jane review the lecture?,no,yes,2
local_coherence,1,adverb_low,4,53,lecture,Did Jane review the lecture?,no,yes,3
local_coherence,1,adverb_low,4,53,she,Did Jane review the lecture?,no,yes,4
local_coherence,1,adverb_low,4,53,will,Did Jane review the lecture?,no,yes,5
local_coherence,1,adverb_low,4,53,give,Did Jane review the lecture?,no,yes,6
local_coherence,1,adverb_low,4,53,next,Did Jane review the lecture?,no,yes,7
local_coherence,1,adverb_low,4,53,"week,",Did Jane review the lecture?,no,yes,8
local_coherence,1,adverb_low,4,53,but,Did Jane review the lecture?,no,yes,9
local_coherence,1,adverb_low,4,53,still,Did Jane review the lecture?,no,yes,10
local_coherence,1,adverb_low,4,53,needs,Did Jane review the lecture?,no,yes,11
local_coherence,1,adverb_low,4,53,to,Did Jane review the lecture?,no,yes,12
local_coherence,1,adverb_low,4,53,review,Did Jane review the lecture?,no,yes,13
local_coherence,1,adverb_low,4,53,it.,Did Jane review the lecture?,no,yes,14
local_coherence,1,adverb_low,4,52,Sue,Did Sue insult the candidate?,yes,no,0
local_coherence,1,adverb_low,4,52,insulted,Did Sue insult the candidate?,yes,no,1
local_coherence,1,adverb_low,4,52,the,Did Sue insult the candidate?,yes,no,2
local_coherence,1,adverb_low,4,52,candidate,Did Sue insult the candidate?,yes,no,3
local_coherence,1,adverb_low,4,52,she,Did Sue insult the candidate?,yes,no,4
local_coherence,1,adverb_low,4,52,will,Did Sue insult the candidate?,yes,no,5
local_coherence,1,adverb_low,4,52,debate,Did Sue insult the candidate?,yes,no,6
local_coherence,1,adverb_low,4,52,"tomorrow,",Did Sue insult the candidate?,yes,no,7
local_coherence,1,adverb_low,4,52,but,Did Sue insult the candidate?,yes,no,8
local_coherence,1,adverb_low,4,52,she,Did Sue insult the candidate?,yes,no,9
local_coherence,1,adverb_low,4,52,wishes,Did Sue insult the candidate?,yes,no,10
local_coherence,1,adverb_low,4,52,she,Did Sue insult the candidate?,yes,no,11
local_coherence,1,adverb_low,4,52,hadn't.,Did Sue insult the candidate?,yes,no,12
local_coherence,1,adverb_low,4,51,David,Will David cook the fish?,yes,no,0
local_coherence,1,adverb_low,4,51,caught,Will David cook the fish?,yes,no,1
local_coherence,1,adverb_low,4,51,the,Will David cook the fish?,yes,no,2
local_coherence,1,adverb_low,4,51,fish,Will David cook the fish?,yes,no,3
local_coherence,1,adverb_low,4,51,he,Will David cook the fish?,yes,no,4
local_coherence,1,adverb_low,4,51,will,Will David cook the fish?,yes,no,5
local_coherence,1,adverb_low,4,51,cook,Will David cook the fish?,yes,no,6
local_coherence,1,adverb_low,4,51,"tomorrow,",Will David cook the fish?,yes,no,7
local_coherence,1,adverb_low,4,51,but,Will David cook the fish?,yes,no,8
local_coherence,1,adverb_low,4,51,it,Will David cook the fish?,yes,no,9
local_coherence,1,adverb_low,4,51,is,Will David cook the fish?,yes,no,10
local_coherence,1,adverb_low,4,51,not,Will David cook the fish?,yes,no,11
local_coherence,1,adverb_low,4,51,his,Will David cook the fish?,yes,no,12
local_coherence,1,adverb_low,4,51,favorite,Will David cook the fish?,yes,no,13
local_coherence,1,adverb_low,4,51,kind.,Will David cook the fish?,yes,no,14
local_coherence,1,adverb_low,4,50,Robert,Does Robert want to meet his friend?,no,yes,0
local_coherence,1,adverb_low,4,50,will,Does Robert want to meet his friend?,no,yes,1
local_coherence,1,adverb_low,4,50,meet,Does Robert want to meet his friend?,no,yes,2
local_coherence,1,adverb_low,4,50,the,Does Robert want to meet his friend?,no,yes,3
local_coherence,1,adverb_low,4,50,friend,Does Robert want to meet his friend?,no,yes,4
local_coherence,1,adverb_low,4,50,he,Does Robert want to meet his friend?,no,yes,5
local_coherence,1,adverb_low,4,50,phoned,Does Robert want to meet his friend?,no,yes,6
local_coherence,1,adverb_low,4,50,"yesterday,",Does Robert want to meet his friend?,no,yes,7
local_coherence,1,adverb_low,4,50,but,Does Robert want to meet his friend?,no,yes,8
local_coherence,1,adverb_low,4,50,he,Does Robert want to meet his friend?,no,yes,9
local_coherence,1,adverb_low,4,50,doesn't,Does Robert want to meet his friend?,no,yes,10
local_coherence,1,adverb_low,4,50,want,Does Robert want to meet his friend?,no,yes,11
local_coherence,1,adverb_low,4,50,to.,Does Robert want to meet his friend?,no,yes,12
local_coherence,1,adverb_low,4,49,Anne,Will Anne serve the plums?,no,yes,0
local_coherence,1,adverb_low,4,49,will,Will Anne serve the plums?,no,yes,1
local_coherence,1,adverb_low,4,49,serve,Will Anne serve the plums?,no,yes,2
local_coherence,1,adverb_low,4,49,the,Will Anne serve the plums?,no,yes,3
local_coherence,1,adverb_low,4,49,apples,Will Anne serve the plums?,no,yes,4
local_coherence,1,adverb_low,4,49,she,Will Anne serve the plums?,no,yes,5
local_coherence,1,adverb_low,4,49,picked,Will Anne serve the plums?,no,yes,6
local_coherence,1,adverb_low,4,49,"yesterday,",Will Anne serve the plums?,no,yes,7
local_coherence,1,adverb_low,4,49,but,Will Anne serve the plums?,no,yes,8
local_coherence,1,adverb_low,4,49,she,Will Anne serve the plums?,no,yes,9
local_coherence,1,adverb_low,4,49,won't,Will Anne serve the plums?,no,yes,10
local_coherence,1,adverb_low,4,49,serve,Will Anne serve the plums?,no,yes,11
local_coherence,1,adverb_low,4,49,the,Will Anne serve the plums?,no,yes,12
local_coherence,1,adverb_low,4,49,plums.,Will Anne serve the plums?,no,yes,13
local_coherence,1,and_no_comma,1,48,The,Did the witness run away from the police station?,no,yes,0
local_coherence,1,and_no_comma,1,48,witness,Did the witness run away from the police station?,no,yes,1
local_coherence,1,and_no_comma,1,48,identified,Did the witness run away from the police station?,no,yes,2
local_coherence,1,and_no_comma,1,48,the,Did the witness run away from the police station?,no,yes,3
local_coherence,1,and_no_comma,1,48,man,Did the witness run away from the police station?,no,yes,4
local_coherence,1,and_no_comma,1,48,and,Did the witness run away from the police station?,no,yes,5
local_coherence,1,and_no_comma,1,48,his,Did the witness run away from the police station?,no,yes,6
local_coherence,1,and_no_comma,1,48,wife,Did the witness run away from the police station?,no,yes,7
local_coherence,1,and_no_comma,1,48,ran,Did the witness run away from the police station?,no,yes,8
local_coherence,1,and_no_comma,1,48,away,Did the witness run away from the police station?,no,yes,9
local_coherence,1,and_no_comma,1,48,from,Did the witness run away from the police station?,no,yes,10
local_coherence,1,and_no_comma,1,48,the,Did the witness run away from the police station?,no,yes,11
local_coherence,1,and_no_comma,1,48,police,Did the witness run away from the police station?,no,yes,12
local_coherence,1,and_no_comma,1,48,station.,Did the witness run away from the police station?,no,yes,13
local_coherence,1,and_no_comma,1,47,Jenny,Did Jenny talk to the photographer?,no,yes,0
local_coherence,1,and_no_comma,1,47,talked,Did Jenny talk to the photographer?,no,yes,1
local_coherence,1,and_no_comma,1,47,to,Did Jenny talk to the photographer?,no,yes,2
local_coherence,1,and_no_comma,1,47,the,Did Jenny talk to the photographer?,no,yes,3
local_coherence,1,and_no_comma,1,47,reporter,Did Jenny talk to the photographer?,no,yes,4
local_coherence,1,and_no_comma,1,47,and,Did Jenny talk to the photographer?,no,yes,5
local_coherence,1,and_no_comma,1,47,the,Did Jenny talk to the photographer?,no,yes,6
local_coherence,1,and_no_comma,1,47,photographer,Did Jenny talk to the photographer?,no,yes,7
local_coherence,1,and_no_comma,1,47,took,Did Jenny talk to the photographer?,no,yes,8
local_coherence,1,and_no_comma,1,47,pictures,Did Jenny talk to the photographer?,no,yes,9
local_coherence,1,and_no_comma,1,47,of,Did Jenny talk to the photographer?,no,yes,10
local_coherence,1,and_no_comma,1,47,the,Did Jenny talk to the photographer?,no,yes,11
local_coherence,1,and_no_comma,1,47,scene.,Did Jenny talk to the photographer?,no,yes,12
local_coherence,1,and_no_comma,1,46,The,Did the robber shoot the jeweler?,yes,no,0
local_coherence,1,and_no_comma,1,46,robber,Did the robber shoot the jeweler?,yes,no,1
local_coherence,1,and_no_comma,1,46,shot,Did the robber shoot the jeweler?,yes,no,2
local_coherence,1,and_no_comma,1,46,the,Did the robber shoot the jeweler?,yes,no,3
local_coherence,1,and_no_comma,1,46,jeweler,Did the robber shoot the jeweler?,yes,no,4
local_coherence,1,and_no_comma,1,46,and,Did the robber shoot the jeweler?,yes,no,5
local_coherence,1,and_no_comma,1,46,the,Did the robber shoot the jeweler?,yes,no,6
local_coherence,1,and_no_comma,1,46,salesman,Did the robber shoot the jeweler?,yes,no,7
local_coherence,1,and_no_comma,1,46,reported,Did the robber shoot the jeweler?,yes,no,8
local_coherence,1,and_no_comma,1,46,the,Did the robber shoot the jeweler?,yes,no,9
local_coherence,1,and_no_comma,1,46,crime,Did the robber shoot the jeweler?,yes,no,10
local_coherence,1,and_no_comma,1,46,to,Did the robber shoot the jeweler?,yes,no,11
local_coherence,1,and_no_comma,1,46,the,Did the robber shoot the jeweler?,yes,no,12
local_coherence,1,and_no_comma,1,46,police.,Did the robber shoot the jeweler?,yes,no,13
local_coherence,1,and_no_comma,1,45,The,Did Sam call the newspaper?,yes,no,0
local_coherence,1,and_no_comma,1,45,journalist,Did Sam call the newspaper?,yes,no,1
local_coherence,1,and_no_comma,1,45,criticized,Did Sam call the newspaper?,yes,no,2
local_coherence,1,and_no_comma,1,45,Nick,Did Sam call the newspaper?,yes,no,3
local_coherence,1,and_no_comma,1,45,and,Did Sam call the newspaper?,yes,no,4
local_coherence,1,and_no_comma,1,45,Sam,Did Sam call the newspaper?,yes,no,5
local_coherence,1,and_no_comma,1,45,called,Did Sam call the newspaper?,yes,no,6
local_coherence,1,and_no_comma,1,45,the,Did Sam call the newspaper?,yes,no,7
local_coherence,1,and_no_comma,1,45,newspaper,Did Sam call the newspaper?,yes,no,8
local_coherence,1,and_no_comma,1,45,to,Did Sam call the newspaper?,yes,no,9
local_coherence,1,and_no_comma,1,45,complain.,Did Sam call the newspaper?,yes,no,10
local_coherence,1,and_no_comma,1,43,Sam,Did the carpenter order materials?,yes,no,0
local_coherence,1,and_no_comma,1,43,hired,Did the carpenter order materials?,yes,no,1
local_coherence,1,and_no_comma,1,43,the,Did the carpenter order materials?,yes,no,2
local_coherence,1,and_no_comma,1,43,plumber,Did the carpenter order materials?,yes,no,3
local_coherence,1,and_no_comma,1,43,and,Did the carpenter order materials?,yes,no,4
local_coherence,1,and_no_comma,1,43,the,Did the carpenter order materials?,yes,no,5
local_coherence,1,and_no_comma,1,43,carpenter,Did the carpenter order materials?,yes,no,6
local_coherence,1,and_no_comma,1,43,ordered,Did the carpenter order materials?,yes,no,7
local_coherence,1,and_no_comma,1,43,the,Did the carpenter order materials?,yes,no,8
local_coherence,1,and_no_comma,1,43,materials,Did the carpenter order materials?,yes,no,9
local_coherence,1,and_no_comma,1,43,for,Did the carpenter order materials?,yes,no,10
local_coherence,1,and_no_comma,1,43,the,Did the carpenter order materials?,yes,no,11
local_coherence,1,and_no_comma,1,43,house.,Did the carpenter order materials?,yes,no,12
local_coherence,1,and_no_comma,1,42,The,Was the burglar arrested?,yes,no,0
local_coherence,1,and_no_comma,1,42,police,Was the burglar arrested?,yes,no,1
local_coherence,1,and_no_comma,1,42,arrested,Was the burglar arrested?,yes,no,2
local_coherence,1,and_no_comma,1,42,the,Was the burglar arrested?,yes,no,3
local_coherence,1,and_no_comma,1,42,burglar,Was the burglar arrested?,yes,no,4
local_coherence,1,and_no_comma,1,42,and,Was the burglar arrested?,yes,no,5
local_coherence,1,and_no_comma,1,42,his,Was the burglar arrested?,yes,no,6
local_coherence,1,and_no_comma,1,42,brother,Was the burglar arrested?,yes,no,7
local_coherence,1,and_no_comma,1,42,phoned,Was the burglar arrested?,yes,no,8
local_coherence,1,and_no_comma,1,42,a,Was the burglar arrested?,yes,no,9
local_coherence,1,and_no_comma,1,42,lawyer,Was the burglar arrested?,yes,no,10
local_coherence,1,and_no_comma,1,42,for,Was the burglar arrested?,yes,no,11
local_coherence,1,and_no_comma,1,42,help.,Was the burglar arrested?,yes,no,12
local_coherence,1,and_no_comma,1,41,The,Did the king wave to people at the feast?,no,yes,0
local_coherence,1,and_no_comma,1,41,knight,Did the king wave to people at the feast?,no,yes,1
local_coherence,1,and_no_comma,1,41,greeted,Did the king wave to people at the feast?,no,yes,2
local_coherence,1,and_no_comma,1,41,the,Did the king wave to people at the feast?,no,yes,3
local_coherence,1,and_no_comma,1,41,king,Did the king wave to people at the feast?,no,yes,4
local_coherence,1,and_no_comma,1,41,and,Did the king wave to people at the feast?,no,yes,5
local_coherence,1,and_no_comma,1,41,the,Did the king wave to people at the feast?,no,yes,6
local_coherence,1,and_no_comma,1,41,queen,Did the king wave to people at the feast?,no,yes,7
local_coherence,1,and_no_comma,1,41,waved,Did the king wave to people at the feast?,no,yes,8
local_coherence,1,and_no_comma,1,41,to,Did the king wave to people at the feast?,no,yes,9
local_coherence,1,and_no_comma,1,41,her,Did the king wave to people at the feast?,no,yes,10
local_coherence,1,and_no_comma,1,41,people,Did the king wave to people at the feast?,no,yes,11
local_coherence,1,and_no_comma,1,41,at,Did the king wave to people at the feast?,no,yes,12
local_coherence,1,and_no_comma,1,41,the,Did the king wave to people at the feast?,no,yes,13
local_coherence,1,and_no_comma,1,41,feast.,Did the king wave to people at the feast?,no,yes,14
local_coherence,1,and_comma,2,32,The,Did the producer replace the actor?,yes,no,0
local_coherence,1,and_comma,2,32,producer,Did the producer replace the actor?,yes,no,1
local_coherence,1,and_comma,2,32,replaced,Did the producer replace the actor?,yes,no,2
local_coherence,1,and_comma,2,32,the,Did the producer replace the actor?,yes,no,3
local_coherence,1,and_comma,2,32,"actor,",Did the producer replace the actor?,yes,no,4
local_coherence,1,and_comma,2,32,and,Did the producer replace the actor?,yes,no,5
local_coherence,1,and_comma,2,32,the,Did the producer replace the actor?,yes,no,6
local_coherence,1,and_comma,2,32,actress,Did the producer replace the actor?,yes,no,7
local_coherence,1,and_comma,2,32,quit,Did the producer replace the actor?,yes,no,8
local_coherence,1,and_comma,2,32,the,Did the producer replace the actor?,yes,no,9
local_coherence,1,and_comma,2,32,movie,Did the producer replace the actor?,yes,no,10
local_coherence,1,and_comma,2,32,after,Did the producer replace the actor?,yes,no,11
local_coherence,1,and_comma,2,32,the,Did the producer replace the actor?,yes,no,12
local_coherence,1,and_comma,2,32,fight.,Did the producer replace the actor?,yes,no,13
local_coherence,1,and_comma,2,31,The,Did the audience applaud the guitarist?,yes,no,0
local_coherence,1,and_comma,2,31,audience,Did the audience applaud the guitarist?,yes,no,1
local_coherence,1,and_comma,2,31,applauded,Did the audience applaud the guitarist?,yes,no,2
local_coherence,1,and_comma,2,31,the,Did the audience applaud the guitarist?,yes,no,3
local_coherence,1,and_comma,2,31,"guitarist,",Did the audience applaud the guitarist?,yes,no,4
local_coherence,1,and_comma,2,31,and,Did the audience applaud the guitarist?,yes,no,5
local_coherence,1,and_comma,2,31,the,Did the audience applaud the guitarist?,yes,no,6
local_coherence,1,and_comma,2,31,band,Did the audience applaud the guitarist?,yes,no,7
local_coherence,1,and_comma,2,31,cheered,Did the audience applaud the guitarist?,yes,no,8
local_coherence,1,and_comma,2,31,for,Did the audience applaud the guitarist?,yes,no,9
